date,date,ygrowth,infl,r,logcy4,logcy4,logcy4
322,322,0.562279093,0.848542603,2.351857362,-24.82795904,-24.82795904,-24.82795904
323,323,0.959735952,0.550209861,2.312130969,-25.00242725,-25.00242725,-25.00242725
324,324,-0.268770562,1.999900039,0.807886583,-24.6881545,-24.6881545,-24.6881545
325,325,-0.569560167,0.40674017,1.515061552,-24.08232675,-24.08232675,-24.08232675
326,326,0.072896448,0.284029201,1.638565498,-23.94899079,-23.94899079,-23.94899079
327,327,1.136227184,-0.130090844,2.188014091,-24.22841938,-24.22841938,-24.22841938
328,328,0.592503359,-0.267960623,2.781976236,-24.22778036,-24.22778036,-24.22778036
329,329,0.659572293,-0.691144255,3.132986996,-24.53107533,-24.53107533,-24.53107533
330,330,-0.223425251,0.886738618,2.066542055,-24.75980929,-24.75980929,-24.75980929
331,331,0.026071271,0.767887769,1.901258263,-24.24087856,-24.24087856,-24.24087856
332,332,-0.335090269,0.33965363,2.316221688,-24.49904651,-24.49904651,-24.49904651
333,333,1.315553318,-0.113762445,3.334881363,-25.01849878,-25.01849878,-25.01849878
334,334,1.391093959,0.067958959,2.947760135,-24.76144939,-24.76144939,-24.76144939
335,335,0.62571514,-0.370105561,3.075753595,-24.87050088,-24.87050088,-24.87050088
336,336,0.73418766,0.882273828,2.33681918,-25.11483713,-25.11483713,-25.11483713
337,337,0.425273289,0.630389519,2.815591569,-24.89751637,-24.89751637,-24.89751637
338,338,0.30657994,1.047608533,2.399197734,-24.83103128,-24.83103128,-24.83103128
339,339,-0.572623255,1.926760123,1.676533625,-24.39244796,-24.39244796,-24.39244796
340,340,0.489447687,0.049637481,3.084028354,-24.32652706,-24.32652706,-24.32652706
341,341,1.775014511,-0.383387145,3.79536341,-24.29265752,-24.29265752,-24.29265752
342,342,1.06922998,-0.207480254,3.424574108,-24.55301358,-24.55301358,-24.55301358
343,343,-0.232521838,-0.727615363,3.282406758,-24.60302311,-24.60302311,-24.60302311
344,344,1.324330452,-0.053430433,3.087215579,-24.56787382,-24.56787382,-24.56787382
345,345,0.469920255,0.001085737,2.955595158,-24.51207586,-24.51207586,-24.51207586
346,346,0.011456026,1.06997149,1.704716017,-23.75747108,-23.75747108,-23.75747108
347,347,0.077380327,1.27276292,1.648686223,-23.64336795,-23.64336795,-23.64336795
348,348,0.329109975,1.291573112,1.874127123,-23.35082099,-23.35082099,-23.35082099
349,349,0.42090838,1.636788733,1.800765155,-22.99325724,-22.99325724,-22.99325724
350,350,0.297646902,2.305153338,1.438669609,-23.43812453,-23.43812453,-23.43812453
351,351,-0.754861386,1.900614804,1.626917529,-23.27636705,-23.27636705,-23.27636705
352,352,-0.499228996,0.657305381,2.381492073,-23.2169438,-23.2169438,-23.2169438
353,353,-0.19902536,1.089100882,1.923513593,-23.1456808,-23.1456808,-23.1456808
354,354,-0.199700327,0.196218867,2.477479383,-23.08155103,-23.08155103,-23.08155103
355,355,0.447890773,1.420629843,1.898654278,-23.62570119,-23.62570119,-23.62570119
356,356,0.476703766,-0.036578489,2.838006024,-23.59000622,-23.59000622,-23.59000622
357,357,0.646226749,0.733887083,2.002478237,-23.41762549,-23.41762549,-23.41762549
358,358,0.624941267,-0.222059552,2.749405676,-23.44281337,-23.44281337,-23.44281337
359,359,1.264266545,-0.620872887,3.181744459,-23.68848056,-23.68848056,-23.68848056
360,360,-0.503245859,0.338119673,1.789569291,-23.63720247,-23.63720247,-23.63720247
361,361,-0.033188099,0.798725943,1.371834394,-23.70189325,-23.70189325,-23.70189325
362,362,-0.664878219,2.039056875,0.752216452,-23.54001603,-23.54001603,-23.54001603
363,363,0.163103344,1.544453997,1.627147972,-23.85643072,-23.85643072,-23.85643072
364,364,0.338087874,0.80993665,2.475225305,-23.97620426,-23.97620426,-23.97620426
365,365,0.172040503,1.30487472,2.58292187,-24.48500421,-24.48500421,-24.48500421
366,366,0.364407138,1.019120121,2.643345967,-24.2177305,-24.2177305,-24.2177305
367,367,0.759144528,0.890776798,3.02818178,-24.26058097,-24.26058097,-24.26058097
368,368,0.738983079,0.127526797,3.510497496,-24.25015886,-24.25015886,-24.25015886
369,369,0.401502239,-0.087542379,3.36879004,-24.249857,-24.249857,-24.249857
370,370,-0.409745828,0.054784593,3.064485565,-23.9079439,-23.9079439,-23.9079439
371,371,-0.204990182,0.395483788,2.57742989,-23.79826437,-23.79826437,-23.79826437
372,372,-0.196170856,0.657105767,2.065786724,-23.51081065,-23.51081065,-23.51081065
373,373,0.616592921,-0.15076128,2.736950249,-23.82546898,-23.82546898,-23.82546898
374,374,0.393292826,-0.015090377,3.131931404,-23.89573178,-23.89573178,-23.89573178
375,375,0.834138469,-0.072579698,2.763160708,-23.50524793,-23.50524793,-23.50524793
376,376,1.639560427,-0.263551974,2.613065436,-23.16838141,-23.16838141,-23.16838141
377,377,0.814738291,-0.897514146,3.094642198,-23.56634179,-23.56634179,-23.56634179
378,378,0.422623684,-0.055188721,2.422343044,-23.45357106,-23.45357106,-23.45357106
379,379,0.2437789,0.625523793,2.057362783,-23.45584853,-23.45584853,-23.45584853
380,380,0.538682604,0.941428554,2.084367573,-23.55878398,-23.55878398,-23.55878398
381,381,0.127849826,0.15562489,2.42782904,-23.65168308,-23.65168308,-23.65168308
382,382,1.188030561,-0.541360226,3.073038332,-23.83116694,-23.83116694,-23.83116694
383,383,0.303804843,-0.852210771,3.279201815,-23.73858505,-23.73858505,-23.73858505
384,384,2.219267305,-0.522034408,2.776232936,-23.86128272,-23.86128272,-23.86128272
385,385,1.172381063,-0.652240911,3.111180685,-24.01505007,-24.01505007,-24.01505007
386,386,0.159157327,0.281799925,2.351674346,-24.18736807,-24.18736807,-24.18736807
387,387,0.784414461,1.41859513,1.917849328,-24.10921417,-24.10921417,-24.10921417
388,388,0.444862846,1.967935498,1.519778818,-23.76208051,-23.76208051,-23.76208051
389,389,0.115611718,1.841823044,1.905030019,-23.86246471,-23.86246471,-23.86246471
390,390,0.746548123,0.752088211,2.758500391,-23.90925258,-23.90925258,-23.90925258
391,391,0.055939353,0.76876879,2.371007093,-23.91722359,-23.91722359,-23.91722359
392,392,-0.366458793,0.027613515,3.120180533,-24.15296497,-24.15296497,-24.15296497
393,393,0.778136943,-0.432726903,3.093336559,-24.3728628,-24.3728628,-24.3728628
394,394,0.706872069,-0.444914871,3.4437836,-24.14571675,-24.14571675,-24.14571675
395,395,1.241801637,-1.525872678,4.407453137,-24.25590403,-24.25590403,-24.25590403
396,396,2.057755528,-0.496889649,4.003841144,-24.34699605,-24.34699605,-24.34699605
397,397,0.5622445,0.182493675,3.626444438,-24.30986574,-24.30986574,-24.30986574
398,398,-0.647623998,0.730647008,2.898931335,-23.84716397,-23.84716397,-23.84716397
399,399,0.013306577,0.701531819,2.548759727,-23.57850558,-23.57850558,-23.57850558
400,400,0.751844944,0.082680977,3.501666428,-23.58684944,-23.58684944,-23.58684944
401,401,0.824440352,1.754308038,2.249862125,-24.1044426,-24.1044426,-24.1044426
402,402,1.135073738,1.748593755,2.50516953,-24.00797849,-24.00797849,-24.00797849
403,403,0.121941907,2.376165423,2.02010688,-24.29200394,-24.29200394,-24.29200394
404,404,-0.799071578,3.423410483,1.132097264,-23.81101823,-23.81101823,-23.81101823
405,405,-0.58700332,3.379892701,0.960034881,-23.56192606,-23.56192606,-23.56192606
406,406,-0.160368555,1.910963399,2.469989719,-23.83485705,-23.83485705,-23.83485705
407,407,-0.42641461,1.587859277,2.394836761,-23.40483509,-23.40483509,-23.40483509
408,408,0.634366804,1.454741927,2.594785324,-23.43245317,-23.43245317,-23.43245317
409,409,1.541324843,0.67059141,3.280021839,-23.46603069,-23.46603069,-23.46603069
410,410,0.655650276,0.842538638,3.135121412,-23.81803831,-23.81803831,-23.81803831
411,411,0.533765573,1.109013361,2.701997341,-23.58955936,-23.58955936,-23.58955936
412,412,-0.435595612,1.627755472,2.10674807,-23.59840453,-23.59840453,-23.59840453
413,413,-0.467522954,2.275149154,1.923129243,-23.64816326,-23.64816326,-23.64816326
414,414,0.198511224,1.511194101,2.617107624,-23.95407307,-23.95407307,-23.95407307
415,415,-0.486983342,1.196833518,2.671467196,-23.94970723,-23.94970723,-23.94970723
416,416,-0.448583931,1.648199706,2.488377237,-23.81913257,-23.81913257,-23.81913257
417,417,0.951530111,0.971246333,3.093851856,-23.99564803,-23.99564803,-23.99564803
418,418,0.360700616,0.317448435,3.777792061,-24.02871288,-24.02871288,-24.02871288
419,419,0.393917056,0.142443717,3.746866351,-23.81206966,-23.81206966,-23.81206966
420,420,1.64656239,1.12003193,3.192218615,-24.01740933,-24.01740933,-24.01740933
421,421,-0.572593568,0.950362736,3.191139613,-24.1521642,-24.1521642,-24.1521642
422,422,-0.52655662,0.715638971,3.477104432,-24.23965848,-24.23965848,-24.23965848
423,423,-0.215296421,0.778133089,3.463250757,-24.4710888,-24.4710888,-24.4710888
424,424,-0.544753173,1.943384788,2.172757638,-24.10886619,-24.10886619,-24.10886619
425,425,-0.202607344,2.447738378,2.419765167,-24.58918499,-24.58918499,-24.58918499
426,426,-1.080078429,1.439149375,3.02639301,-24.23950784,-24.23950784,-24.23950784
427,427,0.628629292,0.94273022,3.3524047,-24.20173197,-24.20173197,-24.20173197
428,428,0.30892668,0.738478328,3.5461465,-24.33334513,-24.33334513,-24.33334513
429,429,0.380267745,1.038217327,2.990061262,-24.18871555,-24.18871555,-24.18871555
430,430,0.728697106,0.722255326,3.190820378,-24.01798188,-24.01798188,-24.01798188
431,431,0.243942352,0.290907836,3.711403815,-24.1703851,-24.1703851,-24.1703851
432,432,0.731328466,1.278421115,2.732549394,-24.11799435,-24.11799435,-24.11799435
433,433,1.252953207,2.293909531,2.439577336,-24.31473277,-24.31473277,-24.31473277
434,434,0.231413704,1.120116143,2.997534094,-24.32380737,-24.32380737,-24.32380737
435,435,0.422698183,1.554574128,2.528730175,-24.02517028,-24.02517028,-24.02517028
436,436,0.055067647,0.658469797,2.825809867,-23.60039762,-23.60039762,-23.60039762
437,437,0.576549026,0.451724107,3.123781948,-23.94678721,-23.94678721,-23.94678721
438,438,0.447196756,0.658460376,2.949571368,-23.92445206,-23.92445206,-23.92445206
439,439,0.152791435,0.993385075,2.725794886,-23.86935281,-23.86935281,-23.86935281
440,440,-0.097194278,1.195304393,2.447879438,-23.78413341,-23.78413341,-23.78413341
441,441,0.0377203,2.067305388,1.586290688,-23.47638014,-23.47638014,-23.47638014
442,442,0.51084556,1.526160993,2.323433243,-24.05473953,-24.05473953,-24.05473953
443,443,-0.067639245,1.53298233,2.193997235,-24.11662581,-24.11662581,-24.11662581
444,444,-0.278872386,2.224918742,1.708675425,-23.95773658,-23.95773658,-23.95773658
445,445,0.431842845,1.675897755,2.142707833,-23.83667098,-23.83667098,-23.83667098
446,446,-0.701938169,1.853357365,1.998791841,-23.44101254,-23.44101254,-23.44101254
447,447,0.900580335,2.449059943,1.799292028,-23.9762694,-23.9762694,-23.9762694
448,448,-0.443220113,1.799152298,2.275980628,-23.77415757,-23.77415757,-23.77415757
449,449,-0.776036154,1.800665266,2.076487511,-23.90544286,-23.90544286,-23.90544286
450,450,-0.533015281,1.553116994,2.624799215,-24.18164929,-24.18164929,-24.18164929
451,451,0.19852036,1.755292269,2.44790739,-24.22682763,-24.22682763,-24.22682763
452,452,0.412762149,0.656389382,3.495141522,-24.42084498,-24.42084498,-24.42084498
453,453,0.996332118,0.53073838,3.515435286,-24.52457374,-24.52457374,-24.52457374
454,454,0.693575178,0.414491549,3.721531297,-24.43374961,-24.43374961,-24.43374961
455,455,1.198706781,-0.914562453,4.454301853,-24.41134246,-24.41134246,-24.41134246
456,456,1.329192532,0.75298203,3.21204251,-24.19696075,-24.19696075,-24.19696075
457,457,0.332843295,0.887119789,2.761511912,-23.97183011,-23.97183011,-23.97183011
458,458,0.161493611,0.577080316,3.314455574,-23.88403677,-23.88403677,-23.88403677
459,459,1.183093959,1.575779351,2.765329082,-24.39751608,-24.39751608,-24.39751608
460,460,-0.029130821,1.036789502,3.052232931,-24.22190089,-24.22190089,-24.22190089
461,461,0.518733304,0.379002757,3.560601611,-23.88109481,-23.88109481,-23.88109481
462,462,0.522813978,0.125670901,3.614453244,-24.14840567,-24.14840567,-24.14840567
463,463,1.390841842,-0.031352984,3.928123638,-24.0892443,-24.0892443,-24.0892443
464,464,1.130009098,-0.109706363,3.594183007,-24.08566915,-24.08566915,-24.08566915
465,465,0.281013636,0.080800928,3.059595578,-24.17105344,-24.17105344,-24.17105344
466,466,0.566573095,0.743927951,3.196494972,-24.48221639,-24.48221639,-24.48221639
467,467,-0.60143453,1.057348849,2.947492828,-24.39201665,-24.39201665,-24.39201665
468,468,-0.337186603,0.891794942,3.305746895,-24.52176063,-24.52176063,-24.52176063
469,469,0.692786509,0.705140639,3.2040413,-24.72057289,-24.72057289,-24.72057289
470,470,0.183715413,0.010916791,3.108933991,-24.5049098,-24.5049098,-24.5049098
471,471,0.253816005,-0.147767874,3.579071474,-24.61123765,-24.61123765,-24.61123765
472,472,0.949209252,1.047639425,3.238081389,-24.78594833,-24.78594833,-24.78594833
473,473,-0.366753981,1.597740824,2.681369767,-24.36023752,-24.36023752,-24.36023752
474,474,0.225732995,1.146885231,3.226167229,-24.79647996,-24.79647996,-24.79647996
475,475,1.383109498,0.992816535,3.276432084,-24.81654134,-24.81654134,-24.81654134
476,476,0.445164888,1.538114774,2.543794063,-24.35547846,-24.35547846,-24.35547846
477,477,1.119337841,1.797260733,2.213536688,-24.77308753,-24.77308753,-24.77308753
478,478,-0.909895114,1.533367721,2.556553999,-24.47828085,-24.47828085,-24.47828085
479,479,-0.231558071,1.455116148,2.546605723,-24.3914036,-24.3914036,-24.3914036
480,480,-0.291782232,1.093672865,2.846988244,-24.24455161,-24.24455161,-24.24455161
481,481,1.252845844,-0.263411441,3.70707156,-24.36069456,-24.36069456,-24.36069456
482,482,0.396245212,-0.131689728,3.314568478,-24.15854552,-24.15854552,-24.15854552
483,483,0.536301163,-0.317598576,3.12126432,-23.81727896,-23.81727896,-23.81727896
484,484,0.229724179,0.046037734,2.570546844,-23.87044455,-23.87044455,-23.87044455
485,485,0.052567908,0.677928111,2.412749286,-23.70149497,-23.70149497,-23.70149497
486,486,1.157278156,-0.579461025,3.612548867,-23.76236048,-23.76236048,-23.76236048
487,487,1.140595872,0.931295316,2.161424933,-23.45662238,-23.45662238,-23.45662238
488,488,-0.109956057,1.539119153,1.682128547,-23.46273462,-23.46273462,-23.46273462
489,489,0.550781055,2.483983948,1.419567126,-23.88194669,-23.88194669,-23.88194669
490,490,-0.524327818,1.364275269,1.840709356,-23.74529339,-23.74529339,-23.74529339
491,491,-0.953282627,1.985897739,1.175563713,-23.67241949,-23.67241949,-23.67241949
492,492,-0.675270694,1.80994102,1.159007001,-23.78390438,-23.78390438,-23.78390438
493,493,-1.453858723,1.891019635,1.07158814,-23.79442086,-23.79442086,-23.79442086
494,494,0.035290934,2.403510651,0.508494186,-23.50494466,-23.50494466,-23.50494466
495,495,0.163218647,0.657043273,1.946949204,-23.86058922,-23.86058922,-23.86058922
496,496,-0.594967629,0.373156742,2.288655833,-23.77961004,-23.77961004,-23.77961004
497,497,-0.70971628,-0.104741559,2.568531307,-23.5872162,-23.5872162,-23.5872162
498,498,0.732090694,-0.010924814,2.483545336,-23.36262563,-23.36262563,-23.36262563
499,499,0.516549778,0.872945844,1.820137914,-23.21255451,-23.21255451,-23.21255451
500,500,-0.369232884,0.474739716,2.066942719,-23.16955053,-23.16955053,-23.16955053
501,501,1.008534331,0.926529952,2.165511104,-23.69743402,-23.69743402,-23.69743402
502,502,0.497679048,0.854230189,2.235760857,-23.79055982,-23.79055982,-23.79055982
503,503,-0.180276063,0.508597703,2.060028912,-23.38310272,-23.38310272,-23.38310272
504,504,0.084486193,1.368939819,1.607260184,-23.64753303,-23.64753303,-23.64753303
505,505,0.055627569,0.575973967,2.357363673,-23.52499812,-23.52499812,-23.52499812
506,506,0.255150211,1.536800319,1.926327482,-23.64675319,-23.64675319,-23.64675319
507,507,0.154176475,1.126357485,2.095071578,-23.81422524,-23.81422524,-23.81422524
508,508,0.31360075,0.72233175,2.031544487,-23.54478765,-23.54478765,-23.54478765
509,509,0.423099508,0.20332988,2.187635734,-23.7896973,-23.7896973,-23.7896973
510,510,-0.541673491,0.772748694,1.628486931,-23.66046647,-23.66046647,-23.66046647
511,511,0.308484718,1.462339828,1.436635846,-23.87962122,-23.87962122,-23.87962122
512,512,-0.09697168,0.966465368,1.72209788,-23.62823736,-23.62823736,-23.62823736
513,513,0.329344048,0.428912889,2.257791598,-23.05541261,-23.05541261,-23.05541261
514,514,0.777126699,0.246260457,2.373597666,-23.15589701,-23.15589701,-23.15589701
515,515,1.093386295,0.688781337,1.865339459,-23.34330947,-23.34330947,-23.34330947
516,516,1.789831466,-0.077639852,3.135263616,-24.09624271,-24.09624271,-24.09624271
517,517,1.367518329,0.062985153,2.785824404,-24.30179853,-24.30179853,-24.30179853
518,518,1.131517675,-1.069411298,3.746241329,-24.02098337,-24.02098337,-24.02098337
519,519,0.279819053,-0.889840852,3.062712286,-24.04735468,-24.04735468,-24.04735468
520,520,1.158843961,-0.541443554,2.543668598,-24.0627048,-24.0627048,-24.0627048
521,521,1.885834846,-0.049874414,2.201954396,-24.19789046,-24.19789046,-24.19789046
522,522,1.724118245,-0.405305763,2.770019371,-24.65804693,-24.65804693,-24.65804693
523,523,1.276584812,0.117933336,2.613252766,-24.34929028,-24.34929028,-24.34929028
524,524,1.168740277,0.715969919,2.043091015,-24.55951893,-24.55951893,-24.55951893
525,525,-0.176592943,-0.059534028,2.51071361,-23.59955648,-23.59955648,-23.59955648
526,526,0.617835017,-1.260023181,3.363209293,-23.40719504,-23.40719504,-23.40719504
527,527,1.159037937,-0.433646507,2.934280557,-23.237853,-23.237853,-23.237853
528,528,0.120887748,1.18202789,1.634185408,-23.40442666,-23.40442666,-23.40442666
529,529,0.050162104,1.074092433,1.742072131,-23.53691262,-23.53691262,-23.53691262
530,530,1.454837345,0.219785903,2.364291812,-23.75501117,-23.75501117,-23.75501117
531,531,0.036817477,0.651937978,2.184426685,-23.86619489,-23.86619489,-23.86619489
532,532,-0.125765652,1.13860785,1.6733019,-23.6598604,-23.6598604,-23.6598604
533,533,0.95398523,0.703593879,2.264751197,-23.28475551,-23.28475551,-23.28475551
534,534,0.934076041,2.493599406,1.153749772,-23.77868633,-23.77868633,-23.77868633
535,535,-0.191009054,2.832531094,0.702818224,-23.61555264,-23.61555264,-23.61555264
536,536,-0.431293037,1.84393804,1.762066557,-23.74416188,-23.74416188,-23.74416188
537,537,0.213539435,1.669952755,1.835836989,-23.90546854,-23.90546854,-23.90546854
538,538,-0.445122026,1.284425062,2.134262152,-23.86960108,-23.86960108,-23.86960108
539,539,1.007660642,0.703910903,2.541405462,-23.93743841,-23.93743841,-23.93743841
